id 2,time,pm10
CU-S0025,2018-06-03,7.839771689497717
CU-S0025,2018-06-05,7.709223744292239
CU-S0025,2018-06-06,3.160416666666667
CU-S0025,2018-06-07,5.755714285714285
CU-S0026,2018-02-12,28.626153846153844
CU-S0026,2018-02-13,34.692429022082045
CU-S0026,2018-02-14,65.1301965065502
CU-S0026,2018-02-15,71.98708333333336
CU-S0026,2018-02-16,56.22729166666658
CU-S0026,2018-02-17,43.20344827586207
CU-S0026,2018-02-18,75.65769230769229
CU-S0026,2018-02-19,69.72280701754386
CU-S0026,2018-02-21,49.35264550264551
CU-S0026,2018-02-22,42.2025806451613
CU-S0026,2018-02-23,23.68685714285714
CU-S0026,2018-02-26,22.93661971830986
CU-S0026,2018-02-27,27.709059233449487
CU-S0026,2018-02-28,57.854195804195776
CU-S0026,2018-03-02,61.27402777777783
CU-S0026,2018-03-03,56.15000000000002
CU-S0026,2018-03-04,70.28194444444445
CU-S0026,2018-03-05,101.45583333333336
CU-S0026,2018-03-06,79.51312056737589
CU-S0026,2018-03-07,114.4367965367965
CU-S0026,2018-03-08,67.64250871080141
CU-S0026,2018-03-09,35.437168141592906
CU-S0026,2018-03-12,110.58768046198264
CU-S0026,2018-03-13,70.8410526315789
CU-S0026,2018-03-14,91.92529616724741
CU-S0026,2018-03-15,96.60520833333334
CU-S0026,2018-03-16,95.63591836734696
CU-S0026,2018-03-20,112.93728070175437
CU-S0026,2018-03-21,78.69547169811318
CU-S0026,2018-03-22,97.90194805194797
CU-S0026,2018-03-23,87.44513888888889
CU-S0026,2018-03-24,92.89756097560978
CU-S0026,2018-03-25,96.14722222222224
CU-S0026,2018-03-26,92.40034722222224
CU-S0026,2018-03-27,71.24101045296167
CU-S0026,2018-03-28,69.52086956521742
CU-S0026,2018-03-29,69.27187500000001
CU-S0026,2018-03-30,74.05667808219184
CU-S0026,2018-04-02,56.30315670800459
CU-S0026,2018-04-09,28.295041322314045
CU-S0026,2018-04-10,50.26483870967741
CU-S0026,2018-04-11,67.60144404332131
CU-S0026,2018-04-20,51.32135802469134
CU-S0026,2018-04-23,66.41530612244898
CU-S0026,2018-04-24,73.16035971223019
CU-S0026,2018-04-25,76.17137546468406
CU-S0026,2018-05-04,4.9483749999999995
CU-S0026,2018-05-18,13.305897435897437
CU-S0026,2018-05-22,33.22
CU-S0026,2018-05-23,12.753076923076922
CU-S0026,2018-05-24,19.115695364238412
CU-S0026,2018-05-25,13.675000000000006
CU-S0026,2018-05-26,6.6025862068965555
CU-S0026,2018-05-27,4.263030303030304
CU-S0026,2018-06-02,10.852142857142857
CU-S0027,2018-02-07,53.69999142635729
CU-S0027,2018-02-12,38.235520000000015
CU-S0027,2018-02-13,42.466818181818155
CU-S0027,2018-02-14,53.88281249999997
CU-S0027,2018-02-15,57.8626223776224
CU-S0027,2018-02-16,44.13333333333334
CU-S0027,2018-02-17,48.790000000000006
CU-S0027,2018-02-18,63.73798449612401
CU-S0027,2018-02-19,63.83466666666666
CU-S0027,2018-02-20,65.11750877192982
CU-S0027,2018-02-21,58.53784722222224
CU-S0027,2018-02-22,31.38055555555555
CU-S0027,2018-02-23,20.980139372822293
CU-S0027,2018-02-24,26.5503472222222
CU-S0027,2018-02-25,34.796527777777776
CU-S0027,2018-02-26,24.000348432055752
CU-S0027,2018-02-27,29.935069444444455
CU-S0027,2018-02-28,47.84003496503498
CU-S0027,2018-03-01,48.82118055555557
CU-S0027,2018-03-02,47.33611111111112
CU-S0027,2018-03-03,49.66262626262627
CU-S0027,2018-03-06,79.54564516129028
CU-S0027,2018-03-07,106.25208029197084
CU-S0027,2018-03-08,68.40153310104523
CU-S0027,2018-03-09,25.163541666666656
CU-S0027,2018-03-10,35.97013888888887
CU-S0027,2018-03-11,70.44843205574911
CU-S0027,2018-03-12,68.08432539682536
CU-S0027,2018-03-13,54.811805555555544
CU-S0027,2018-03-14,72.9645833333333
CU-S0027,2018-03-15,86.30999999999996
CU-S0027,2018-03-16,78.36111111111114
CU-S0027,2018-03-17,74.9201052631579
CU-S0027,2018-03-18,84.21423611111119
CU-S0027,2018-03-19,90.24548611111112
CU-S0027,2018-03-20,106.4519230769231
CU-S0027,2018-03-21,73.72517482517479
CU-S0027,2018-03-22,78.98506944444443
CU-S0027,2018-03-23,104.96736111111103
CU-S0027,2018-03-24,119.25138888888893
CU-S0027,2018-03-25,93.80625
CU-S0027,2018-03-26,95.11153846153844
CU-S0027,2018-03-27,58.4316923076923
CU-S0027,2018-03-28,64.87923076923076
CU-S0027,2018-03-29,75.10451388888883
CU-S0027,2018-03-30,91.15155279503105
CU-S0027,2018-03-31,64.81866666666666
CU-S0027,2018-04-01,59.960249999999995
CU-S0027,2018-04-02,53.98463414634146
CU-S0027,2018-04-03,50.68854166666665
CU-S0027,2018-04-04,50.46682027649772
CU-S0027,2018-04-07,10.990714285714288
CU-S0027,2018-04-08,27.331249999999997
CU-S0027,2018-04-09,54.67829457364341
CU-S0027,2018-04-10,73.19861111111112
CU-S0027,2018-04-11,90.23229166666664
CU-S0027,2018-04-12,83.11980198019802
CU-S0027,2018-04-15,45.58869565217391
CU-S0027,2018-04-16,34.91063829787235
CU-S0027,2018-04-21,65.69675
CU-S0027,2018-04-22,65.43235294117648
CU-S0027,2018-04-23,88.59541322314047
CU-S0027,2018-04-24,105.31076388888889
CU-S0027,2018-04-25,56.031874999999985
CU-S0027,2018-04-26,21.937630662020904
CU-S0027,2018-04-27,21.161324041811838
CU-S0027,2018-04-28,19.426153846153845
CU-S0027,2018-04-29,9.97326388888889
CU-S0027,2018-04-30,6.746875000000002
CU-S0027,2018-05-01,8.843055555555562
CU-S0027,2018-05-02,5.802777777777774
CU-S0027,2018-05-03,7.392013888888893
CU-S0027,2018-05-04,8.457291666666666
CU-S0027,2018-05-05,9.801986062717766
CU-S0027,2018-05-06,19.58298611111113
CU-S0027,2018-05-07,35.71944444444446
CU-S0027,2018-05-08,39.15238095238096
CU-S0027,2018-05-09,42.343404255319165
CU-S0027,2018-05-10,39.52911392405063
CU-S0027,2018-05-11,21.666852589641447
CU-S0027,2018-05-12,21.731250000000003
CU-S0027,2018-05-13,16.660793650793654
CU-S0027,2018-05-14,21.50045454545454
CU-S0027,2018-05-15,21.532051282051277
CU-S0027,2018-05-16,24.873100775193794
CU-S0027,2018-05-17,8.580364583333335
CU-S0027,2018-05-18,9.321780821917798
CU-S0027,2018-05-19,11.142352941176474
CU-S0027,2018-05-20,16.893379790940756
CU-S0027,2018-05-21,21.271823204419885
CU-S0027,2018-05-22,17.875644599303126
CU-S0027,2018-05-23,15.00758620689656
CU-S0027,2018-05-29,5.062089552238805
CU-S0027,2018-05-30,10.187826086956523
CU-S0027,2018-06-02,10.995229357798163
CU-S0027,2018-06-03,16.203387096774193
CU-S0027,2018-06-04,9.562090909090907
CU-S0027,2018-06-05,13.953017751479297
CU-S0027,2018-06-07,7.095256410256411
CU-S0028,2018-02-13,24.061010638297873
CU-S0028,2018-02-14,37.250000000000014
CU-S0028,2018-02-15,37.46607638888888
CU-S0028,2018-02-16,22.70347222222223
CU-S0028,2018-02-17,23.749999999999996
CU-S0028,2018-02-18,41.22671875000001
CU-S0028,2018-02-19,42.93684210526313
CU-S0028,2018-02-20,47.31492957746475
CU-S0028,2018-02-21,30.91968749999999
CU-S0028,2018-02-22,15.63101398601397
CU-S0028,2018-02-23,9.72632867132866
CU-S0028,2018-02-24,10.789687499999992
CU-S0028,2018-02-25,17.896271777003474
CU-S0028,2018-02-26,14.812820512820515
CU-S0028,2018-02-27,8.652187500000002
CU-S0028,2018-03-02,35.93171402383125
CU-S0028,2018-03-03,31.98233449477352
CU-S0028,2018-03-04,50.04409722222222
CU-S0028,2018-03-05,59.40592334494772
CU-S0028,2018-03-06,60.69783972125434
CU-S0028,2018-03-07,61.19322916666662
CU-S0028,2018-03-08,39.86805555555555
CU-S0028,2018-03-09,14.844329896907217
CU-S0028,2018-03-13,40.15746268656715
CU-S0028,2018-03-14,49.01625498007968
CU-S0028,2018-03-15,51.4369337979094
CU-S0028,2018-03-16,56.697916666666664
CU-S0028,2018-03-17,44.71452631578947
CU-S0028,2018-03-18,52.37114982578396
CU-S0028,2018-03-19,58.928710801393734
CU-S0028,2018-03-20,61.59965277777778
CU-S0028,2018-03-21,53.088888888888874
CU-S0028,2018-03-22,51.102083333333354
CU-S0028,2018-03-23,52.0829268292683
CU-S0028,2018-03-24,55.08020833333336
CU-S0028,2018-03-25,57.9695121951219
CU-S0028,2018-03-26,54.13500000000002
CU-S0028,2018-03-27,36.03565420560748
CU-S0028,2018-03-28,40.732218045112766
CU-S0028,2018-03-29,49.33460784313721
CU-S0028,2018-03-30,48.67048611111112
CU-S0028,2018-03-31,24.592361111111124
CU-S0028,2018-04-01,29.0402787456446
CU-S0028,2018-04-02,28.902605633802832
CU-S0028,2018-04-03,32.47604166666668
CU-S0028,2018-04-04,26.98780701754389
CU-S0028,2018-04-05,14.07810035842294
CU-S0028,2018-04-06,15.217121771217709
CU-S0028,2018-04-07,3.067013888888887
CU-S0028,2018-04-08,6.062847222222222
CU-S0028,2018-04-09,9.556713286713284
CU-S0028,2018-04-10,31.156097560975613
CU-S0028,2018-04-11,43.58484320557491
CU-S0028,2018-04-12,54.90724738675957
CU-S0028,2018-04-13,57.062299651567926
CU-S0028,2018-04-14,56.81115384615386
CU-S0028,2018-04-15,37.393812949640264
CU-S0028,2018-04-16,14.939347826086957
CU-S0028,2018-04-17,9.4
CU-S0028,2018-04-18,10.966176470588238
CU-S0028,2018-04-19,16.9967944250871
CU-S0028,2018-04-20,26.219163763066195
CU-S0028,2018-04-21,37.233496503496504
CU-S0028,2018-04-22,47.088321678321705
CU-S0028,2018-04-23,49.36491289198605
CU-S0028,2018-04-24,52.64636363636363
CU-S0028,2018-04-25,36.14728222996517
CU-S0028,2018-04-26,10.696363636363635
CU-S0028,2018-04-27,8.440972222222223
CU-S0028,2018-04-28,9.009374999999999
CU-S0028,2018-04-29,3.274787234042551
CU-S0028,2018-04-30,4.252195121951221
CU-S0028,2018-05-01,4.271840277777772
CU-S0028,2018-05-02,0.6588501742160278
CU-S0028,2018-05-03,1.7236559139784942
CU-S0028,2018-05-07,16.76482233502538
CU-S0028,2018-05-08,19.541596638655463
CU-S0028,2018-05-09,20.773356643356642
CU-S0028,2018-05-10,16.356118721461172
CU-S0028,2018-05-11,6.940625000000002
CU-S0028,2018-05-12,9.573148148148148
CU-S0028,2018-05-13,8.102771929824563
CU-S0028,2018-05-14,9.525243055555556
CU-S0028,2018-05-15,11.727366548042712
CU-S0028,2018-05-16,13.327898550724637
CU-S0028,2018-05-17,3.5992187500000026
CU-S0028,2018-05-18,5.136398601398601
CU-S0028,2018-05-19,5.662881944444449
CU-S0028,2018-05-20,7.092318840579712
CU-S0028,2018-05-21,6.047714285714284
CU-S0028,2018-05-22,7.1724210526315835
CU-S0028,2018-05-23,3.9024782608695645
CU-S0028,2018-05-24,4.707027027027028
CU-S0028,2018-05-25,5.848584905660372
CU-S0028,2018-05-26,3.702083333333332
CU-S0028,2018-05-27,3.245208333333332
CU-S0028,2018-05-28,1.1597222222222223
CU-S0028,2018-05-29,1.388536585365854
CU-S0028,2018-05-30,2.910069444444445
CU-S0028,2018-05-31,2.1024305555555545
CU-S0028,2018-06-01,3.6742807017543853
CU-S0028,2018-06-02,3.963205574912893
CU-S0028,2018-06-03,4.200347222222224
CU-S0028,2018-06-04,4.015277777777779
CU-S0028,2018-06-05,6.620243902439028
CU-S0028,2018-06-06,3.4952447552447565
CU-S0028,2018-06-07,1.9851351351351356
CU-S0029,2018-02-07,69.49924769632788
CU-S0029,2018-02-12,42.70925110132158
CU-S0029,2018-02-13,43.656794425087135
CU-S0029,2018-02-14,60.592264808362366
CU-S0029,2018-02-15,68.32333333333332
CU-S0029,2018-02-19,64.87053278688525
CU-S0029,2018-02-20,66.89783216783215
CU-S0029,2018-02-21,63.61493055555554
CU-S0029,2018-02-22,52.86637168141594
CU-S0029,2018-02-23,24.09451882845187
CU-S0029,2018-02-24,26.373958333333338
CU-S0029,2018-02-25,37.09547038327527
CU-S0029,2018-02-26,35.6173611111111
CU-S0029,2018-02-27,36.51202090592334
CU-S0029,2018-02-28,52.1888888888889
CU-S0029,2018-03-01,56.22013888888889
CU-S0029,2018-03-02,56.57222222222222
CU-S0029,2018-03-03,51.93159722222228
CU-S0029,2018-03-04,64.93843750000002
CU-S0029,2018-03-05,77.74247311827956
CU-S0029,2018-03-06,72.57045614035093
CU-S0029,2018-03-07,107.91968531468527
CU-S0029,2018-03-08,78.8048611111111
CU-S0029,2018-03-09,20.10347222222222
CU-S0029,2018-03-10,39.412578397212556
CU-S0029,2018-03-11,61.798263888888854
CU-S0029,2018-03-12,69.14236111111114
CU-S0029,2018-03-13,59.70173611111117
CU-S0029,2018-03-14,73.60208333333338
CU-S0029,2018-03-15,90.28715277777775
CU-S0029,2018-03-16,91.71423611111113
CU-S0029,2018-03-17,73.69201388888888
CU-S0029,2018-03-18,65.81840277777779
CU-S0029,2018-03-19,68.66388888888886
CU-S0029,2018-03-20,81.12499999999997
CU-S0029,2018-03-21,84.3211805555556
CU-S0029,2018-03-22,84.60388349514565
CU-S0029,2018-03-23,95.17543396226421
CU-S0029,2018-03-24,95.4676736111111
CU-S0029,2018-03-25,90.51319444444448
CU-S0029,2018-03-26,84.70347222222227
CU-S0029,2018-03-27,67.88993055555552
CU-S0029,2018-03-28,67.02291666666665
CU-S0029,2018-03-29,79.68229166666669
CU-S0029,2018-03-30,85.48368055555558
CU-S0029,2018-03-31,80.48611111111111
CU-S0029,2018-04-03,40.89311740890689
CU-S0029,2018-04-04,59.16857142857141
CU-S0029,2018-04-05,35.691651785714285
CU-S0029,2018-04-06,32.73368055555554
CU-S0029,2018-04-07,11.592013888888891
CU-S0029,2018-04-08,15.75225694444444
CU-S0029,2018-04-09,20.19456445993031
CU-S0029,2018-04-10,46.06968641114983
CU-S0029,2018-04-11,68.86180555555555
CU-S0029,2018-04-12,86.20138888888889
CU-S0029,2018-04-13,84.91627177700346
CU-S0029,2018-04-14,89.33680555555561
CU-S0029,2018-04-15,77.33715277777772
CU-S0029,2018-04-16,32.42232142857146
CU-S0029,2018-04-20,51.41528000000004
CU-S0029,2018-04-21,61.167013888888874
CU-S0029,2018-04-22,69.34583333333336
CU-S0029,2018-04-23,77.91840277777767
CU-S0029,2018-04-24,95.75034722222223
CU-S0029,2018-04-25,57.323263888888874
CU-S0029,2018-04-26,27.951258741258744
CU-S0029,2018-04-27,24.020833333333332
CU-S0029,2018-04-28,23.666319444444436
CU-S0029,2018-04-29,12.043749999999998
CU-S0029,2018-04-30,11.995156794425085
CU-S0029,2018-05-01,16.892125435540066
CU-S0029,2018-05-02,4.551041666666666
CU-S0029,2018-05-03,8.158159722222223
CU-S0029,2018-05-04,10.71840277777778
CU-S0029,2018-05-05,12.570833333333333
CU-S0029,2018-05-06,20.81041666666667
CU-S0029,2018-05-07,30.506328671328674
CU-S0029,2018-05-08,40.24383275261322
CU-S0029,2018-05-09,47.188159722222245
CU-S0029,2018-05-10,35.679583333333326
CU-S0029,2018-05-11,23.718402777777797
CU-S0029,2018-05-12,15.202430555555553
CU-S0029,2018-05-13,17.914583333333336
CU-S0029,2018-05-14,20.015173611111123
CU-S0029,2018-05-15,21.45868055555555
CU-S0029,2018-05-16,20.66689895470384
CU-S0029,2018-05-17,7.375
CU-S0029,2018-05-18,19.749652777777783
CU-S0029,2018-05-19,18.516666666666662
CU-S0029,2018-05-20,22.077499999999997
CU-S0029,2018-05-21,20.344099378881978
CU-S0029,2018-05-22,18.248958333333334
CU-S0029,2018-05-23,13.368402777777773
CU-S0029,2018-05-24,14.776736111111111
CU-S0029,2018-05-25,16.089895470383276
CU-S0029,2018-05-26,10.963888888888896
CU-S0029,2018-05-27,14.213937282229972
CU-S0029,2018-05-28,11.599303135888498
CU-S0029,2018-05-29,8.016933797909402
CU-S0029,2018-05-30,11.615972222222219
CU-S0029,2018-05-31,10.623333333333331
CU-S0030,2018-02-07,61.70005532503094
CU-S0030,2018-02-12,46.22817351598174
CU-S0030,2018-02-13,45.98196428571425
CU-S0030,2018-02-16,58.65427906976745
CU-S0030,2018-02-17,56.339999999999996
CU-S0030,2018-02-18,74.99147286821707
CU-S0030,2018-02-19,73.45753521126764
CU-S0030,2018-02-20,75.83690972222222
CU-S0030,2018-02-21,65.91298245614031
CU-S0030,2018-02-22,40.88160784313726
CU-S0030,2018-02-23,24.961333333333336
CU-S0030,2018-02-24,31.31066433566433
CU-S0030,2018-02-25,42.03062717770034
CU-S0030,2018-02-26,24.337569721115546
CU-S0030,2018-02-27,39.83183246073296
CU-S0030,2018-02-28,56.75063157894736
CU-S0030,2018-03-01,57.79825174825177
CU-S0030,2018-03-02,56.28030150753769
CU-S0030,2018-03-03,77.77376760563382
CU-S0030,2018-03-04,67.60463157894736
CU-S0030,2018-03-05,90.55622377622375
CU-S0030,2018-03-06,87.18087412587415
CU-S0030,2018-03-07,119.896
CU-S0030,2018-03-08,75.36849122807016
CU-S0030,2018-03-09,27.980419580419568
CU-S0030,2018-03-10,46.285824561403544
CU-S0030,2018-03-11,83.46801393728221
CU-S0030,2018-03-12,72.89060606060612
CU-S0030,2018-03-13,65.60340277777776
CU-S0030,2018-03-14,79.88007722007718
CU-S0030,2018-03-15,93.3729770992366
CU-S0030,2018-03-16,86.09908127208482
CU-S0030,2018-03-17,83.5704545454546
CU-S0030,2018-03-18,101.89213793103448
CU-S0030,2018-03-19,88.44939622641508
CU-S0030,2018-03-20,106.66389473684215
CU-S0030,2018-03-21,96.28422535211257
CU-S0030,2018-03-22,89.34053003533569
CU-S0030,2018-03-23,112.0293309859155
CU-S0030,2018-03-24,124.2087762237762
CU-S0030,2018-03-25,98.41637630662017
CU-S0030,2018-03-26,84.7366310160428
CU-S0030,2018-03-27,66.79115789473683
CU-S0030,2018-03-28,73.2290175438596
CU-S0030,2018-03-29,77.13133802816897
CU-S0030,2018-03-30,81.55071161048687
CU-S0030,2018-03-31,65.42439024390244
CU-S0030,2018-04-01,59.15965686274513
CU-S0030,2018-04-02,61.54640000000001
CU-S0030,2018-04-03,55.77555084745763
CU-S0030,2018-04-04,53.78
CU-S0030,2018-04-05,44.40674157303371
CU-S0030,2018-04-07,13.291791044776113
CU-S0030,2018-04-08,20.322090592334497
CU-S0030,2018-04-09,31.866655052264782
CU-S0030,2018-04-10,58.22709790209787
CU-S0030,2018-04-11,74.65801652892567
CU-S0030,2018-04-12,108.94967032967031
CU-S0030,2018-04-13,97.97743055555554
CU-S0030,2018-04-14,102.73365853658538
CU-S0030,2018-04-15,105.64757763975159
CU-S0030,2018-04-16,31.212222222222216
CU-S0030,2018-04-17,15.250188679245287
CU-S0030,2018-04-18,18.91789156626506
CU-S0030,2018-04-19,32.46628787878788
CU-S0030,2018-04-20,56.873098039215705
CU-S0030,2018-04-21,72.1034944237919
CU-S0030,2018-04-22,82.28339622641508
CU-S0030,2018-04-23,153.65336363636362
CU-S0030,2018-04-24,120.79464730290454
CU-S0030,2018-04-25,75.22020408163266
CU-S0030,2018-04-26,29.480970149253743
CU-S0030,2018-04-27,19.812465753424664
CU-S0030,2018-04-28,20.566456140350883
CU-S0030,2018-04-29,14.073174603174596
CU-S0030,2018-04-30,11.113692307692311
CU-S0030,2018-05-01,8.457631578947366
CU-S0030,2018-05-02,4.320278745644599
CU-S0030,2018-05-03,7.665624999999998
CU-S0030,2018-05-04,9.906573426573425
CU-S0030,2018-05-05,12.115789473684202
CU-S0030,2018-05-06,22.253356643356636
CU-S0030,2018-05-07,39.53071428571426
CU-S0030,2018-05-08,46.08442105263155
CU-S0030,2018-05-09,56.776923076923076
CU-S0030,2018-05-11,26.23864406779662
CU-S0030,2018-05-12,16.496455026455035
CU-S0030,2018-05-13,16.11668393782383
CU-S0030,2018-05-14,29.952639999999988
CU-S0030,2018-05-15,25.25503496503496
CU-S0030,2018-05-16,31.335714285714282
CU-S0030,2018-05-17,7.628392857142855
CU-S0030,2018-05-18,9.114435483870968
CU-S0030,2018-05-19,22.83962962962963
CU-S0030,2018-05-20,16.16330985915493
CU-S0030,2018-05-21,20.262453987730066
CU-S0030,2018-05-22,20.24851711026618
CU-S0030,2018-05-23,17.528656716417913
CU-S0030,2018-05-24,14.161040723981904
CU-S0030,2018-05-25,17.79115384615386
CU-S0030,2018-05-26,11.921017543859644
CU-S0030,2018-05-27,7.059101123595504
CU-S0030,2018-05-28,7.779281437125746
CU-S0030,2018-05-29,4.006
CU-S0030,2018-05-30,7.539308176100626
CU-S0030,2018-05-31,7.803333333333331
CU-S0030,2018-06-01,13.905104895104897
CU-S0030,2018-06-02,11.902714285714287
CU-S0030,2018-06-03,17.20090592334495
CU-S0030,2018-06-04,17.847073170731708
CU-S0030,2018-06-05,17.810215827338116
CU-S0030,2018-06-06,9.269953488372094
CU-S0030,2018-06-07,7.426080000000003
CU-S0031,2018-02-14,42.1
CU-S0032,2018-02-07,69.60000232017887
CU-S0032,2018-02-12,46.853555555555566
CU-S0032,2018-02-13,50.682877192982424
CU-S0032,2018-02-14,75.33971830985912
CU-S0032,2018-02-15,73.24088652482271
CU-S0032,2018-02-16,57.91272727272721
CU-S0032,2018-02-17,64.27586206896551
CU-S0032,2018-02-18,86.21563492063497
CU-S0032,2018-02-19,82.44872340425526
CU-S0032,2018-02-20,82.86409893992938
CU-S0032,2018-02-21,65.29045614035088
CU-S0032,2018-02-22,33.3320141342756
CU-S0032,2018-02-23,23.776347826086955
CU-S0032,2018-02-24,29.698515283842788
CU-S0032,2018-02-25,42.89114982578397
CU-S0032,2018-02-26,28.26979591836734
CU-S0032,2018-02-27,41.05534136546183
CU-S0032,2018-02-28,55.77887719298248
CU-S0032,2018-03-01,59.56451048951049
CU-S0032,2018-03-02,57.04399999999998
CU-S0032,2018-03-03,57.756245614035095
CU-S0032,2018-03-04,77.65038596491232
CU-S0032,2018-03-05,123.3200354609928
CU-S0032,2018-03-06,109.63533568904587
CU-S0032,2018-03-07,134.21436170212772
CU-S0032,2018-03-08,78.2601056338028
CU-S0032,2018-03-09,28.26590106007066
CU-S0032,2018-03-10,57.83169611307421
CU-S0032,2018-03-11,95.17815450643775
CU-S0032,2018-03-12,74.79728000000001
CU-S0032,2018-03-13,67.5550883392226
CU-S0032,2018-03-14,92.28848056537107
CU-S0032,2018-03-15,92.83342657342659
CU-S0032,2018-03-16,94.86019379844964
CU-S0032,2018-03-17,77.6938596491228
CU-S0032,2018-03-18,99.05242105263162
CU-S0032,2018-03-19,100.51851590106007
CU-S0032,2018-03-20,120.4759507042254
CU-S0032,2018-03-21,86.67257950530042
CU-S0032,2018-03-22,92.20992907801421
CU-S0032,2018-03-23,103.44551236749113
CU-S0032,2018-03-24,119.63091575091572
CU-S0032,2018-03-25,101.0374113475178
CU-S0032,2018-03-26,89.57021428571427
CU-S0032,2018-03-27,67.60971659919034
CU-S0032,2018-03-28,75.02873684210526
CU-S0032,2018-03-29,79.21080419580419
CU-S0032,2018-03-30,79.68849122807019
CU-S0032,2018-03-31,52.76857142857144
CU-S0032,2018-04-01,58.84296167247389
CU-S0032,2018-04-02,60.69400990099012
CU-S0032,2018-04-03,56.34213523131675
CU-S0032,2018-04-04,56.49187279151941
CU-S0032,2018-04-05,44.52916201117318
CU-S0032,2018-04-06,37.09837606837606
CU-S0032,2018-04-07,12.247595818815329
CU-S0032,2018-04-08,20.86167832167834
CU-S0032,2018-04-09,22.270534351145027
CU-S0032,2018-04-10,57.847885057471316
CU-S0032,2018-04-11,80.52428571428577
CU-S0032,2018-04-12,95.5099647887324
CU-S0032,2018-04-13,95.86478873239443
CU-S0032,2018-04-14,86.10221052631579
CU-S0032,2018-04-15,68.61141791044774
CU-S0032,2018-04-16,27.18352490421455
CU-S0032,2018-04-17,17.046830985915502
CU-S0032,2018-04-18,26.49852112676056
CU-S0032,2018-04-19,36.29126865671643
CU-S0032,2018-04-20,53.273014705882375
CU-S0032,2018-04-21,76.49489795918366
CU-S0032,2018-04-22,81.21000000000005
CU-S0032,2018-04-23,113.09804270462634
CU-S0032,2018-04-24,121.99388692579494
CU-S0032,2018-04-25,97.5365306122449
CU-S0032,2018-04-26,21.474346153846145
CU-S0032,2018-04-27,19.653636363636377
CU-S0032,2018-04-28,17.20262237762236
CU-S0032,2018-04-29,10.291413043478267
CU-S0032,2018-04-30,6.179862068965519
CU-S0032,2018-05-01,6.981083916083915
CU-S0032,2018-05-02,5.003985765124554
CU-S0032,2018-05-03,10.130514705882359
CU-S0032,2018-05-04,9.293180212014134
CU-S0032,2018-05-05,12.79126315789474
CU-S0032,2018-05-06,14.207829457364346
CU-S0032,2018-05-07,31.225079365079374
CU-S0032,2018-05-08,45.19133333333332
CU-S0032,2018-05-09,49.61533039647577
CU-S0032,2018-05-10,33.3494014084507
CU-S0032,2018-05-11,21.386245614035108
CU-S0032,2018-05-12,15.062233502538067
CU-S0032,2018-05-14,20.880966386554633
CU-S0032,2018-05-15,20.679187279151943
CU-S0032,2018-05-16,25.372800000000005
CU-S0032,2018-05-17,5.609263803680982
CU-S0032,2018-05-18,11.137499999999998
CU-S0032,2018-05-19,16.592464788732386
CU-S0032,2018-05-20,18.772557251908403
CU-S0032,2018-05-22,17.74674603174603
CU-S0032,2018-05-23,7.182671755725191
CU-S0032,2018-05-24,12.652947368421048
CU-S0032,2018-05-25,17.856771929824564
CU-S0032,2018-05-26,10.021118881118891
CU-S0032,2018-05-27,5.772937062937064
CU-S0032,2018-05-28,6.828808664259922
CU-S0032,2018-05-29,3.601771217712178
CU-S0032,2018-05-30,7.870739436619725
CU-S0032,2018-05-31,7.52961403508772
CU-S0032,2018-06-01,8.869753521126759
CU-S0032,2018-06-02,10.432657342657341
CU-S0032,2018-06-03,15.21421052631579
CU-S0032,2018-06-04,14.837909407665501
CU-S0032,2018-06-05,11.805780141843972
CU-S0032,2018-06-06,6.941267605633804
CU-S0032,2018-06-07,7.729596774193541
CU-S0033,2018-02-07,61.109851405494524
CU-S0033,2018-02-08,69.41999999999999
CU-S0033,2018-02-12,34.89
CU-S0033,2018-02-13,41.996363636363625
CU-S0033,2018-02-14,57.70034965034967
CU-S0033,2018-02-15,61.83508833922261
CU-S0033,2018-02-16,42.511493055555526
CU-S0033,2018-02-17,50.834482758620695
CU-S0033,2018-02-19,68.94235632183907
CU-S0033,2018-02-20,67.32224561403504
CU-S0033,2018-02-21,62.29895470383267
CU-S0033,2018-02-22,31.35013937282232
CU-S0033,2018-02-23,19.914634146341474
CU-S0033,2018-02-24,22.01010452961672
CU-S0033,2018-02-25,35.491458333333334
CU-S0033,2018-02-26,24.629965156794427
CU-S0033,2018-02-27,30.55663194444443
CU-S0033,2018-02-28,51.162717770034824
CU-S0033,2018-03-01,50.029166666666654
CU-S0033,2018-03-02,46.4177894736842
CU-S0033,2018-03-03,52.7858585858586
CU-S0033,2018-03-06,79.90347826086959
CU-S0033,2018-03-07,107.7436042402828
CU-S0033,2018-03-08,68.55594405594402
CU-S0033,2018-03-09,22.77986111111112
CU-S0033,2018-03-10,35.58426573426573
CU-S0033,2018-03-11,69.46547038327525
CU-S0033,2018-03-12,82.54049180327863
CU-S0033,2018-03-13,55.31505882352939
CU-S0033,2018-03-14,74.788350877193
CU-S0033,2018-03-15,86.94982638888891
CU-S0033,2018-03-16,79.80798611111115
CU-S0033,2018-03-17,78.6857142857143
CU-S0033,2018-03-18,82.8249825783972
CU-S0033,2018-03-19,90.69045454545451
CU-S0033,2018-03-20,103.58566433566433
CU-S0033,2018-03-21,73.8163763066202
CU-S0033,2018-03-22,76.47735191637634
CU-S0033,2018-03-23,96.06808362369334
CU-S0033,2018-03-24,118.39569930069935
CU-S0033,2018-03-25,100.03194444444435
