id,time,pm25
CU-S0019,2018-05-31,10.029265734265731
CU-S0019,2018-06-01,11.728611111111112
CU-S0019,2018-06-02,11.054807692307687
CU-S0019,2018-06-04,12.727346938775511
CU-S0019,2018-06-05,11.362832167832176
CU-S0019,2018-06-06,9.100439560439563
CU-S0019,2018-06-07,6.9170774647887345
CU-S0019,2018-06-08,3.2970629370629383
CU-S0019,2018-06-09,11.594035087719298
CU-S0019,2018-06-10,7.719047619047619
CU-S0019,2018-06-11,7.158105263157896
CU-S0019,2018-06-12,5.311999999999999
CU-S0019,2018-06-13,6.7185658914728705
CU-S0019,2018-06-14,4.739827586206898
CU-S0019,2018-06-15,8.729230769230766
CU-S0019,2018-06-16,9.749300699300695
CU-S0019,2018-06-17,12.215909090909093
CU-S0019,2018-06-18,21.43630081300814
CU-S0019,2018-06-19,18.211879432624116
CU-S0019,2018-06-20,10.289930555555541
CU-S0019,2018-06-21,6.39780487804878
CU-S0019,2018-06-22,7.646428571428568
CU-S0019,2018-06-25,9.602569169960478
CU-S0019,2018-06-26,6.713745583038867
CU-S0019,2018-06-27,5.060416666666665
CU-S0019,2018-06-28,13.59178260869565
CU-S0019,2018-06-29,5.663867595818818
CU-S0019,2018-06-30,3.6258741258741267
CU-S0019,2018-07-01,3.8462962962962957
CU-S0019,2018-07-02,6.9066203703703755
CU-S0019,2018-07-03,6.603383458646617
CU-S0019,2018-07-04,6.686690140845068
CU-S0019,2018-07-05,8.475352112676052
CU-S0019,2018-07-06,5.363285198555953
CU-S0019,2018-07-07,6.563928571428569
CU-S0019,2018-07-08,9.97517482517483
CU-S0019,2018-07-09,6.69961403508772
CU-S0019,2018-07-10,7.08968085106383
CU-S0019,2018-07-11,5.479440559440556
CU-S0019,2018-07-12,7.032473867595819
CU-S0019,2018-07-13,7.502359154929576
CU-S0019,2018-07-14,8.462500000000002
CU-S0020,2018-02-12,38.01533333333334
CU-S0020,2018-02-13,37.73965034965034
CU-S0020,2018-02-14,46.07702797202798
CU-S0020,2018-02-15,43.29175355450235
CU-S0020,2018-02-16,27.459842931937168
CU-S0020,2018-02-17,34.06666666666667
CU-S0020,2018-02-18,47.182170542635625
CU-S0020,2018-02-19,51.71080459770116
CU-S0020,2018-02-20,49.46765822784809
CU-S0020,2018-02-21,55.84031746031747
CU-S0020,2018-02-22,27.341180124223598
CU-S0020,2018-02-23,11.916685082872924
CU-S0020,2018-02-24,20.225140845070428
CU-S0020,2018-02-25,28.79091549295774
CU-S0020,2018-02-26,32.75261904761904
CU-S0020,2018-02-27,22.848
CU-S0020,2018-02-28,42.412753623188415
CU-S0020,2018-03-01,44.532105263157895
CU-S0020,2018-03-02,49.76944444444445
CU-S0020,2018-03-03,36.92378181818181
CU-S0020,2018-03-04,48.80905594405597
CU-S0020,2018-03-05,56.63571428571429
CU-S0020,2018-03-06,52.25936585365854
CU-S0020,2018-03-07,84.34460431654676
CU-S0020,2018-03-08,55.07270072992702
CU-S0020,2018-03-09,17.499233449477362
CU-S0020,2018-03-10,28.537087719298242
CU-S0020,2018-03-11,43.236898954703854
CU-S0020,2018-03-12,48.06158163265305
CU-S0020,2018-03-13,47.89807692307693
CU-S0020,2018-03-14,63.12274193548385
CU-S0020,2018-03-15,77.08326424870467
CU-S0020,2018-03-16,84.11318181818183
CU-S0020,2018-03-17,52.29057569296372
CU-S0020,2018-03-18,49.99431578947365
CU-S0020,2018-03-19,48.71666666666667
CU-S0020,2018-03-23,71.39911504424782
CU-S0020,2018-03-24,74.33802816901408
CU-S0020,2018-03-25,96.55856643356647
CU-S0020,2018-03-26,92.7495266272189
CU-S0020,2018-03-27,57.30494773519164
CU-S0020,2018-03-28,49.05588235294118
CU-S0020,2018-03-31,37.50323471400396
CU-S0020,2018-04-01,42.925192982456124
CU-S0020,2018-04-02,39.07743902439026
CU-S0020,2018-04-03,34.7259393939394
CU-S0020,2018-04-04,43.209523809523816
CU-S0020,2018-04-05,28.141250000000003
CU-S0020,2018-04-06,27.227469635627553
CU-S0020,2018-04-07,10.955387323943661
CU-S0020,2018-04-08,11.871388888888884
CU-S0020,2018-04-09,15.753181818181817
CU-S0020,2018-04-10,35.17553349875932
CU-S0020,2018-04-11,59.40957943925231
CU-S0020,2018-04-12,69.1138888888889
CU-S0020,2018-04-13,83.75642857142861
CU-S0020,2018-04-14,81.83585964912285
CU-S0020,2018-04-15,68.36898954703831
CU-S0020,2018-04-16,27.11703832752615
CU-S0020,2018-04-17,22.393103448275866
CU-S0020,2018-04-19,32.83221238938053
CU-S0020,2018-04-20,35.51338235294118
CU-S0020,2018-04-21,45.4964210526316
CU-S0020,2018-04-22,59.38335664335663
CU-S0020,2018-04-23,76.1857142857143
CU-S0020,2018-04-24,75.46857142857145
CU-S0020,2018-04-25,47.31223880597016
CU-S0020,2018-04-27,16.11285714285714
CU-S0021,2018-02-15,45.99482905982906
CU-S0021,2018-02-16,29.74175438596491
CU-S0021,2018-02-17,43.023333333333326
CU-S0021,2018-02-18,51.337209302325576
CU-S0021,2018-02-19,54.62971929824562
CU-S0021,2018-02-20,56.35167832167829
CU-S0021,2018-02-21,55.70208333333336
CU-S0021,2018-02-22,50.39738738738738
CU-S0021,2018-02-23,21.78620689655172
CU-S0021,2018-02-25,34.46822222222224
CU-S0021,2018-02-26,33.40292307692306
CU-S0021,2018-02-27,37.16299559471365
CU-S0021,2018-02-28,44.049964788732375
CU-S0021,2018-03-01,48.05333333333337
CU-S0021,2018-03-02,51.26655052264808
CU-S0021,2018-03-03,41.115069444444465
CU-S0021,2018-03-04,52.339930555555576
CU-S0021,2018-03-05,65.70564912280699
CU-S0021,2018-03-06,61.2362323943662
CU-S0021,2018-03-07,88.23122377622377
CU-S0021,2018-03-08,72.02015503875977
CU-S0021,2018-03-09,19.71846456692913
CU-S0021,2018-03-10,31.448566433566445
CU-S0021,2018-03-11,47.64606271777006
CU-S0021,2018-03-12,65.58290322580645
CU-S0021,2018-03-13,51.87794979079496
CU-S0021,2018-03-14,61.84290209790206
CU-S0021,2018-03-15,78.65585964912283
CU-S0021,2018-03-16,81.66369337979098
CU-S0021,2018-03-17,63.51145833333333
CU-S0021,2018-03-18,62.68692810457515
CU-S0021,2018-03-20,68.82415730337077
CU-S0021,2018-03-21,75.85585365853657
CU-S0021,2018-03-22,80.39694736842102
CU-S0021,2018-03-23,71.6270833333333
CU-S0021,2018-03-24,77.39444444444442
CU-S0021,2018-03-25,97.06390243902437
CU-S0021,2018-03-26,85.13368055555557
CU-S0021,2018-03-27,61.016724738675954
CU-S0021,2018-03-28,59.453694581280764
CU-S0021,2018-03-29,72.54183856502243
CU-S0021,2018-03-30,72.08832752613237
CU-S0021,2018-03-31,49.90590277777777
CU-S0021,2018-04-01,46.83576388888886
CU-S0021,2018-04-02,44.515574912892
CU-S0021,2018-04-03,33.01608391608393
CU-S0021,2018-04-04,48.16009174311927
CU-S0021,2018-04-07,13.675483870967742
CU-S0021,2018-04-08,12.977351916376309
CU-S0021,2018-04-09,24.190391459074725
CU-S0021,2018-04-10,33.74352272727274
CU-S0021,2018-04-11,63.04163865546216
CU-S0021,2018-04-12,71.22395833333333
CU-S0021,2018-04-13,82.31777003484318
CU-S0021,2018-04-14,82.14131944444449
CU-S0021,2018-04-15,69.78368055555556
CU-S0021,2018-04-16,39.03493421052634
CU-S0021,2018-04-17,27.03145695364238
CU-S0021,2018-04-18,17.980673076923086
CU-S0021,2018-04-19,35.86866666666665
CU-S0021,2018-04-20,40.76010638297873
CU-S0021,2018-04-21,49.00451388888885
CU-S0021,2018-04-22,61.524652777777796
CU-S0021,2018-04-23,73.74750877192974
CU-S0021,2018-04-24,79.04421296296296
CU-S0021,2018-04-25,47.24742616033754
CU-S0021,2018-04-26,28.999154929577458
CU-S0021,2018-04-27,18.93639860139861
CU-S0021,2018-04-28,20.18472222222222
CU-S0021,2018-04-29,14.859722222222226
CU-S0021,2018-04-30,13.16045296167248
CU-S0021,2018-05-01,15.415403508771941
CU-S0021,2018-05-02,4.0212195121951195
CU-S0021,2018-05-03,6.944170403587444
CU-S0021,2018-05-08,37.8929674796748
CU-S0021,2018-05-10,33.826208530805694
CU-S0021,2018-05-11,25.754035087719302
CU-S0021,2018-05-12,19.115555555555567
CU-S0021,2018-05-13,17.55659722222221
CU-S0021,2018-05-14,19.684534161490685
CU-S0021,2018-05-16,19.57686274509803
CU-S0021,2018-05-17,9.117789855072472
CU-S0021,2018-05-18,12.30760869565217
CU-S0021,2018-05-21,20.01511363636364
CU-S0021,2018-05-22,16.5457192982456
CU-S0021,2018-05-23,11.14783972125435
CU-S0021,2018-05-24,12.873734439834024
CU-S0021,2018-05-25,17.89027777777777
CU-S0021,2018-05-26,10.22278481012658
CU-S0021,2018-05-28,4.46378640776699
CU-S0021,2018-05-29,6.245486111111115
CU-S0021,2018-05-30,9.028881118881122
CU-S0021,2018-05-31,8.833916083916083
CU-S0021,2018-06-01,9.98576923076923
CU-S0021,2018-06-02,14.541811846689892
CU-S0021,2018-06-03,13.699303135888497
CU-S0021,2018-06-04,9.901439393939398
CU-S0021,2018-06-05,9.195910780669141
CU-S0021,2018-06-06,5.3507394366197145
CU-S0021,2018-06-07,7.995483870967741
CU-S0022,2018-02-12,33.21828828828827
CU-S0022,2018-02-13,35.591777003484324
CU-S0022,2018-02-14,48.68449477351916
CU-S0022,2018-02-15,47.413951048951056
CU-S0022,2018-02-16,29.80139860139861
CU-S0022,2018-02-17,34.313333333333325
CU-S0022,2018-02-18,49.79852713178294
CU-S0022,2018-02-19,52.972147887323935
CU-S0022,2018-02-20,54.675104895104916
CU-S0022,2018-02-21,50.35206293706291
CU-S0022,2018-02-22,27.726341463414645
CU-S0022,2018-02-23,17.292048611111124
CU-S0022,2018-02-24,20.89236111111111
CU-S0022,2018-02-25,29.023797909407666
CU-S0022,2018-02-26,27.25749999999999
CU-S0022,2018-02-27,27.98670175438598
CU-S0022,2018-02-28,39.604561403508754
CU-S0022,2018-03-01,42.6588850174216
CU-S0022,2018-03-02,44.873415492957776
CU-S0022,2018-03-03,39.80416666666667
CU-S0022,2018-03-04,49.15714285714284
CU-S0022,2018-03-05,66.02717741935484
CU-S0022,2018-03-06,60.92843205574913
CU-S0022,2018-03-07,89.77515679442507
CU-S0022,2018-03-08,64.68826254826254
CU-S0022,2018-03-09,17.08451048951048
CU-S0022,2018-03-10,29.869930313588856
CU-S0022,2018-03-11,45.73923611111112
CU-S0022,2018-03-12,55.026289752650165
CU-S0022,2018-03-13,46.62486013986015
CU-S0022,2018-03-14,57.4799649122807
CU-S0022,2018-03-15,74.90543859649125
CU-S0022,2018-03-16,78.48818181818187
CU-S0022,2018-03-17,58.49513888888888
CU-S0022,2018-03-18,52.40763888888886
CU-S0022,2018-03-19,44.62875000000001
CU-S0022,2018-03-20,66.35869369369367
CU-S0022,2018-03-21,71.81623239436617
CU-S0022,2018-03-22,69.87248251748252
CU-S0022,2018-03-23,79.05609756097559
CU-S0022,2018-03-24,78.10763888888893
CU-S0022,2018-03-25,79.11519163763073
CU-S0022,2018-03-26,74.59150877192982
CU-S0022,2018-03-27,54.17804878048781
CU-S0022,2018-03-28,54.17470175438598
CU-S0022,2018-03-29,66.93090277777776
CU-S0022,2018-03-30,73.90613240418116
CU-S0022,2018-03-31,42.828680555555536
CU-S0022,2018-04-01,41.01319444444446
CU-S0022,2018-04-02,38.97675958188155
CU-S0022,2018-04-03,28.072569444444444
CU-S0022,2018-04-04,43.743846153846135
CU-S0022,2018-04-05,26.7241242937853
CU-S0022,2018-04-06,26.360763888888908
CU-S0022,2018-04-07,9.019097222222221
CU-S0022,2018-04-08,11.75868055555556
CU-S0022,2018-04-09,17.40226480836236
CU-S0022,2018-04-10,35.40185964912282
CU-S0022,2018-04-11,56.536585365853675
CU-S0022,2018-04-12,73.68919860627179
CU-S0022,2018-04-13,73.34097222222218
CU-S0022,2018-04-14,76.68643356643356
CU-S0022,2018-04-15,66.77496527777777
CU-S0022,2018-04-16,24.856724738675958
CU-S0022,2018-04-17,14.915783972125444
CU-S0022,2018-04-18,16.36411149825784
CU-S0022,2018-04-19,27.080871080139374
CU-S0022,2018-04-20,36.03954225352115
CU-S0022,2018-04-21,47.496875
CU-S0022,2018-04-22,58.838466898954714
CU-S0022,2018-04-23,66.32582456140348
CU-S0022,2018-04-24,77.06790209790209
CU-S0022,2018-04-25,45.2430555555556
CU-S0022,2018-04-26,22.122902097902116
CU-S0022,2018-04-27,19.1943205574913
CU-S0022,2018-04-28,16.54498257839722
CU-S0022,2018-04-29,10.406724738675962
CU-S0022,2018-04-30,9.05146853146853
CU-S0022,2018-05-01,11.668671328671321
CU-S0022,2018-05-02,3.15968309859155
CU-S0022,2018-05-03,7.1703832752613295
CU-S0022,2018-05-04,7.891503496503493
CU-S0022,2018-05-05,10.403611111111104
CU-S0022,2018-05-06,17.824652777777768
CU-S0022,2018-05-07,26.711368421052622
CU-S0022,2018-05-08,34.95833333333333
CU-S0022,2018-05-09,38.08836236933797
CU-S0022,2018-05-10,28.768745644599313
CU-S0022,2018-05-11,16.568919860627172
CU-S0022,2018-05-12,18.989200000000004
CU-S0022,2018-05-14,20.46105263157894
CU-S0022,2018-05-15,16.668745644599305
CU-S0022,2018-05-16,16.848362369337988
CU-S0022,2018-05-17,6.777351916376306
CU-S0022,2018-05-18,11.832891986062718
CU-S0022,2018-05-19,8.897916666666662
CU-S0022,2018-05-20,11.64625
CU-S0022,2018-05-21,14.610177304964536
CU-S0022,2018-05-22,12.788491228070177
CU-S0022,2018-05-23,11.327909407665514
CU-S0022,2018-05-24,10.325594405594407
CU-S0022,2018-05-25,13.296971830985925
CU-S0022,2018-05-26,8.018188153310104
CU-S0022,2018-05-27,7.964236111111112
CU-S0022,2018-05-28,5.009894736842109
CU-S0022,2018-05-29,4.617013888888888
CU-S0022,2018-05-30,7.617482517482519
CU-S0022,2018-05-31,6.83472222222222
CU-S0022,2018-06-01,8.29557491289199
CU-S0022,2018-06-02,12.971527777777773
CU-S0022,2018-06-03,8.662152777777779
CU-S0022,2018-06-04,8.702295081967215
CU-S0022,2018-06-05,7.8534895833333325
CU-S0022,2018-06-06,7.542701754385965
CU-S0022,2018-06-07,8.72264
CU-S0023,2018-02-14,38.92038461538461
CU-S0023,2018-02-15,48.56024271844662
CU-S0023,2018-02-16,40.07104529616726
CU-S0023,2018-02-17,39.43333333333333
CU-S0023,2018-02-18,55.93875968992247
CU-S0023,2018-02-19,55.818666666666665
CU-S0023,2018-02-20,58.54588850174212
CU-S0023,2018-02-21,36.26604166666661
CU-S0023,2018-02-22,25.344300699300668
CU-S0023,2018-02-23,18.072569444444444
CU-S0023,2018-02-24,21.64355400696864
CU-S0023,2018-02-25,26.69479166666667
CU-S0023,2018-02-26,21.758041958041957
CU-S0023,2018-02-27,30.62222222222222
CU-S0023,2018-02-28,30.174125874125878
CU-S0023,2018-03-01,32.0268292682927
CU-S0023,2018-03-02,32.72167832167831
CU-S0023,2018-03-03,41.90673076923076
CU-S0023,2018-03-06,68.82886363636364
CU-S0023,2018-03-07,95.78700348432054
CU-S0023,2018-03-08,54.21284722222223
CU-S0023,2018-03-09,29.236458333333328
CU-S0023,2018-03-10,40.35156794425087
CU-S0023,2018-03-11,69.14609756097565
CU-S0023,2018-03-12,79.74100694444445
CU-S0023,2018-03-13,77.715625
CU-S0023,2018-03-14,69.59912087912087
CU-S0023,2018-03-15,68.4409722222222
CU-S0023,2018-03-16,61.56513513513512
CU-S0023,2018-03-17,30.661
CU-S0023,2018-03-18,47.36093750000005
CU-S0023,2018-03-19,71.28611888111885
CU-S0023,2018-03-20,98.91631944444451
CU-S0023,2018-03-21,69.08271777003482
CU-S0023,2018-03-22,57.3162213740458
CU-S0023,2018-03-23,56.5864390243902
CU-S0023,2018-03-24,60.698257839721244
CU-S0023,2018-03-25,67.07887323943663
CU-S0023,2018-03-26,66.27543859649123
CU-S0023,2018-03-27,53.5953496503497
CU-S0023,2018-03-28,54.30486111111108
CU-S0023,2018-03-29,50.69326388888892
CU-S0023,2018-03-30,49.92965034965033
CU-S0023,2018-03-31,50.38717948717948
CU-S0023,2018-04-02,33.24689655172414
CU-S0023,2018-04-03,43.980798611111126
CU-S0023,2018-04-04,39.15017421602789
CU-S0023,2018-04-05,29.547083333333337
CU-S0023,2018-04-06,30.87569444444444
CU-S0023,2018-04-07,6.953684210526312
CU-S0023,2018-04-08,13.579999999999997
CU-S0023,2018-04-11,65.4115918367347
CU-S0023,2018-04-12,70.02414634146345
CU-S0023,2018-04-13,64.74459183673468
CU-S0023,2018-04-15,60.51549514563102
CU-S0023,2018-04-16,24.680099999999992
CU-S0023,2018-04-17,14.758474576271187
CU-S0023,2018-04-18,12.525925925925922
CU-S0023,2018-04-20,33.207207207207205
CU-S0023,2018-04-21,37.851458333333305
CU-S0023,2018-04-22,37.048588709677404
CU-S0023,2018-04-23,43.66923076923078
CU-S0023,2018-04-24,53.688054474708196
CU-S0023,2018-04-25,36.7129523809524
CU-S0023,2018-04-26,18.715421686746993
CU-S0023,2018-04-27,19.000281124497995
CU-S0023,2018-04-28,12.572569444444447
CU-S0023,2018-04-29,5.552175438596492
CU-S0023,2018-04-30,5.822395833333334
CU-S0023,2018-05-01,3.261141304347826
CU-S0023,2018-05-02,3.4612195121951235
CU-S0023,2018-05-03,6.516508620689657
CU-S0023,2018-05-04,4.076923076923079
CU-S0023,2018-05-05,5.904761904761905
CU-S0023,2018-05-06,19.50828828828829
CU-S0023,2018-05-07,26.952473867595828
CU-S0023,2018-05-08,28.171527777777783
CU-S0023,2018-05-09,28.385763888888885
CU-S0023,2018-05-10,27.926160714285704
CU-S0023,2018-05-11,10.85421686746988
CU-S0023,2018-05-12,11.341578947368422
CU-S0023,2018-05-13,13.309276018099556
CU-S0023,2018-05-14,13.17602787456447
CU-S0023,2018-05-15,16.515540069686413
CU-S0023,2018-05-16,19.63139860139862
CU-S0023,2018-05-17,6.976105263157893
CU-S0023,2018-05-18,11.160507246376817
CU-S0023,2018-05-19,13.679565217391303
CU-S0023,2018-05-20,15.309049295774633
CU-S0023,2018-05-21,12.787499999999998
CU-S0023,2018-05-22,18.098245614035104
CU-S0023,2018-05-23,13.850945945945949
CU-S0023,2018-05-24,13.23935
CU-S0023,2018-05-25,10.64659649122807
CU-S0023,2018-05-26,7.343626760563376
CU-S0023,2018-05-27,4.904848484848483
CU-S0023,2018-05-28,3.178813559322033
CU-S0023,2018-05-29,7.638749999999999
CU-S0023,2018-05-30,6.186678321678321
CU-S0023,2018-05-31,7.478819444444442
CU-S0023,2018-06-01,6.0621897810219005
CU-S0023,2018-06-02,7.996041666666666
CU-S0023,2018-06-03,7.306736111111109
CU-S0023,2018-06-04,8.225331010452958
CU-S0023,2018-06-05,10.114597701149426
CU-S0023,2018-06-06,7.209399999999999
CU-S0023,2018-06-07,3.7412698412698413
CU-S0024,2018-02-07,27.70002920691969
CU-S0024,2018-02-12,17.45309734513275
CU-S0024,2018-02-13,15.658680555555561
CU-S0024,2018-02-14,22.229859649122805
CU-S0024,2018-02-15,18.814008438818554
CU-S0024,2018-02-16,11.736689895470377
CU-S0024,2018-02-17,11.893333333333334
CU-S0024,2018-02-18,21.222480620155046
CU-S0024,2018-02-19,26.367872340425517
CU-S0024,2018-02-20,25.948993055555576
CU-S0024,2018-02-21,26.646631578947385
CU-S0024,2018-02-22,29.273873873873864
CU-S0024,2018-02-23,9.671452991452995
CU-S0024,2018-02-24,6.028372093023255
CU-S0024,2018-02-25,9.612847222222221
CU-S0024,2018-02-26,11.582884615384613
CU-S0024,2018-02-27,13.792972972972972
CU-S0024,2018-02-28,17.84908127208481
CU-S0024,2018-03-01,22.892090592334505
CU-S0024,2018-03-02,24.1809893992933
CU-S0024,2018-03-03,19.588958333333327
CU-S0024,2018-03-04,26.511573426573445
CU-S0024,2018-03-05,31.030209790209796
CU-S0024,2018-03-06,30.968576512455556
CU-S0024,2018-03-07,38.832491228070175
CU-S0024,2018-03-08,34.33883268482489
CU-S0024,2018-03-09,6.8932579185520355
CU-S0024,2018-03-10,9.941958041958047
CU-S0024,2018-03-11,21.750742049469977
CU-S0024,2018-03-12,26.84873134328358
CU-S0024,2018-03-13,26.274964539007076
CU-S0024,2018-03-14,29.965300353356874
CU-S0024,2018-03-15,36.94281690140849
CU-S0024,2018-03-16,37.10094405594401
CU-S0024,2018-03-17,31.95604240282686
CU-S0024,2018-03-18,26.876503496503513
CU-S0024,2018-03-19,28.30810650887575
CU-S0024,2018-03-20,31.423127962085317
CU-S0024,2018-03-21,37.88936170212762
CU-S0024,2018-03-22,36.62384341637013
CU-S0024,2018-03-23,33.95366548042704
CU-S0024,2018-03-24,36.67262237762237
CU-S0024,2018-03-25,41.338226950354624
CU-S0024,2018-03-26,34.214999999999996
CU-S0024,2018-03-27,27.391857142857155
CU-S0024,2018-03-28,27.789095477386923
CU-S0024,2018-03-29,32.10199203187253
CU-S0024,2018-03-30,33.82861209964414
CU-S0024,2018-03-31,17.85239285714285
CU-S0024,2018-04-01,20.34003533568904
CU-S0024,2018-04-02,20.623796992481207
CU-S0024,2018-04-03,11.63613475177304
CU-S0024,2018-04-04,20.059830508474572
CU-S0024,2018-04-05,12.87709219858156
CU-S0024,2018-04-06,10.696563706563698
CU-S0024,2018-04-07,3.264280701754385
CU-S0024,2018-04-08,3.0803859649122827
CU-S0024,2018-04-09,6.071320754716978
CU-S0024,2018-04-10,13.679960474308293
CU-S0024,2018-04-11,27.07226950354608
CU-S0024,2018-04-12,32.288131868131885
CU-S0024,2018-04-13,35.55797909407666
CU-S0024,2018-04-14,36.51153310104531
CU-S0024,2018-04-15,32.80259649122807
CU-S0024,2018-04-16,14.898221343873507
CU-S0024,2018-04-17,8.427602339181288
CU-S0024,2018-04-18,7.060362694300515
CU-S0024,2018-04-19,10.507299578059063
CU-S0024,2018-04-20,15.228374558303894
CU-S0024,2018-04-21,23.321184668989552
CU-S0024,2018-04-22,29.98321678321677
CU-S0024,2018-04-23,33.102811387900346
CU-S0024,2018-04-24,37.414158878504686
CU-S0024,2018-04-25,21.684761904761917
CU-S0024,2018-04-26,9.987010676156586
CU-S0024,2018-04-27,5.752631578947366
CU-S0024,2018-04-28,6.239510489510493
CU-S0024,2018-04-29,3.9965371024734972
CU-S0024,2018-04-30,3.1874999999999987
CU-S0024,2018-05-01,3.1747887323943695
CU-S0024,2018-05-02,0.25969849246231175
CU-S0024,2018-05-03,1.4256696428571434
CU-S0024,2018-05-04,1.1548689138576769
CU-S0024,2018-05-05,3.2641958041958037
CU-S0024,2018-05-06,6.194394618834078
CU-S0024,2018-05-07,10.488712121212126
CU-S0024,2018-05-08,14.886370106761564
CU-S0024,2018-05-09,17.754549356223176
CU-S0024,2018-05-10,14.739839357429718
CU-S0024,2018-05-11,8.807097902097897
CU-S0024,2018-05-12,7.375435540069684
CU-S0024,2018-05-13,5.378758865248229
CU-S0024,2018-05-14,7.933917910447759
CU-S0024,2018-05-15,8.701526315789474
CU-S0024,2018-05-16,5.813242187500002
CU-S0024,2018-05-17,1.9892682926829266
CU-S0024,2018-05-18,5.414606741573034
CU-S0024,2018-05-19,1.2062499999999998
CU-S0024,2018-05-20,6.165263157894739
CU-S0024,2018-05-21,4.671538461538463
CU-S0024,2018-05-22,4.393816254416965
CU-S0024,2018-05-23,2.5385053380782914
CU-S0024,2018-05-24,3.15240458015267
CU-S0024,2018-05-25,4.954964788732396
CU-S0024,2018-05-26,1.3978228782287816
CU-S0024,2018-05-27,1.0343369175627253
CU-S0024,2018-05-28,1.2655154639175252
CU-S0024,2018-05-29,1.1144522968197892
CU-S0024,2018-05-30,1.6580427046263357
CU-S0024,2018-05-31,1.7097122302158267
CU-S0024,2018-06-01,1.4842049469964662
CU-S0024,2018-06-02,4.552957746478872
CU-S0024,2018-06-03,3.4852816901408454
CU-S0024,2018-06-04,1.7338846153846168
CU-S0024,2018-06-05,1.908565217391304
CU-S0024,2018-06-06,0.4850530035335686
CU-S0024,2018-06-07,2.2017948717948714
CU-S0025,2018-02-12,40.746814159292036
CU-S0025,2018-02-13,41.61531249999993
CU-S0025,2018-02-14,42.41268656716415
CU-S0025,2018-02-16,24.3993288590604
CU-S0025,2018-02-17,24.886206896551734
CU-S0025,2018-02-18,49.046923076923065
CU-S0025,2018-02-19,49.876494464944656
CU-S0025,2018-02-21,50.72560975609753
CU-S0025,2018-02-24,20.283507462686558
CU-S0025,2018-02-25,27.39337979094077
CU-S0025,2018-02-26,30.028571428571418
CU-S0025,2018-02-27,31.34479166666666
CU-S0025,2018-02-28,40.26202090592336
CU-S0025,2018-03-01,44.456875000000004
CU-S0025,2018-03-02,49.27222222222224
CU-S0025,2018-03-05,56.82080586080589
CU-S0025,2018-03-06,55.46818815331013
CU-S0025,2018-03-07,79.96428571428571
CU-S0025,2018-03-08,58.4
CU-S0025,2018-03-09,16.633344947735207
CU-S0025,2018-03-10,28.414236111111094
CU-S0025,2018-03-11,42.80381944444443
CU-S0025,2018-03-12,56.017886178861794
CU-S0025,2018-03-13,47.41656441717792
CU-S0025,2018-03-14,49.681052631578936
CU-S0025,2018-03-16,65.829
CU-S0025,2018-03-17,52.495609756097565
CU-S0025,2018-03-18,47.09930555555555
CU-S0025,2018-03-19,45.016230366492145
CU-S0025,2018-03-20,61.461458333333326
CU-S0025,2018-03-21,70.68149825783978
CU-S0025,2018-03-22,76.4989583333333
CU-S0025,2018-03-23,66.86538461538458
CU-S0025,2018-03-24,72.12152777777774
CU-S0025,2018-03-25,87.22234972677597
CU-S0025,2018-03-26,60.70978021978017
CU-S0025,2018-03-27,52.3637630662021
CU-S0025,2018-03-28,52.67160839160838
CU-S0025,2018-03-29,66.70416666666668
CU-S0025,2018-03-30,68.69365853658539
CU-S0025,2018-03-31,46.51006944444446
CU-S0025,2018-04-01,44.85451388888888
CU-S0025,2018-04-02,40.37313588850175
CU-S0025,2018-04-03,25.823399999999996
CU-S0025,2018-04-09,23.182192513368996
CU-S0025,2018-04-10,34.75774647887324
CU-S0025,2018-04-11,53.989236111111126
CU-S0025,2018-04-12,62.20694444444447
CU-S0025,2018-04-13,78.2489583333333
CU-S0025,2018-04-14,81.20312499999996
CU-S0025,2018-04-15,66.47003484320551
CU-S0025,2018-04-16,35.218390804597696
CU-S0025,2018-04-17,28.447941176470597
CU-S0025,2018-04-24,83.00369369369368
CU-S0025,2018-04-25,35.28216666666668
CU-S0025,2018-04-26,22.311428571428568
CU-S0025,2018-05-03,5.224470588235297
CU-S0025,2018-05-04,3.4334934497816616
CU-S0025,2018-05-05,9.414274509803915
CU-S0025,2018-05-06,13.796934306569351
CU-S0025,2018-05-07,19.058030303030307
CU-S0025,2018-05-08,31.87412698412698
CU-S0025,2018-05-11,19.726702127659586
CU-S0025,2018-05-12,24.20263157894737
CU-S0025,2018-05-15,17.121111111111116
CU-S0025,2018-05-16,17.653068592057753
CU-S0025,2018-05-17,7.488000000000002
CU-S0025,2018-05-18,10.3072
CU-S0025,2018-05-20,10.857419354838711
CU-S0025,2018-05-22,9.334332129963906
CU-S0025,2018-05-23,8.425174825174825
CU-S0025,2018-05-24,8.434861111111111
CU-S0025,2018-05-25,15.736573426573424
CU-S0025,2018-05-26,12.29565217391304
CU-S0025,2018-05-29,2.0044910179640727
CU-S0025,2018-05-30,7.755088339222621
CU-S0025,2018-05-31,5.981597222222223
CU-S0025,2018-06-01,6.219444444444442
CU-S0025,2018-06-03,7.48849315068493
CU-S0025,2018-06-05,7.341963470319634
CU-S0025,2018-06-06,2.935763888888888
CU-S0025,2018-06-07,5.437142857142857
CU-S0026,2018-02-12,26.903333333333347
CU-S0026,2018-02-13,31.293375394321806
CU-S0026,2018-02-14,54.1006331877729
CU-S0026,2018-02-15,62.50822916666667
