id,Time,Value
CU-S0005,31-03-2018,53.01562500000001
CU-S0005,01-04-2018,49.726562500000014
CU-S0005,02-04-2018,47.72569444444444
CU-S0005,03-04-2018,36.29095279720279
CU-S0005,04-04-2018,50.84722222222224
CU-S0005,09-04-2018,22.801214285714295
CU-S0005,10-04-2018,44.36083916083918
CU-S0005,11-04-2018,69.3776041666666
CU-S0005,12-04-2018,92.45163690476187
CU-S0005,13-04-2018,90.91015624999997
CU-S0005,14-04-2018,96.23741319444437
CU-S0005,15-04-2018,80.26388888888881
CU-S0005,16-04-2018,30.586805555555564
CU-S0005,17-04-2018,19.384982638888886
CU-S0005,18-04-2018,20.795572916666664
CU-S0005,19-04-2018,34.045269097222224
CU-S0005,20-04-2018,44.66594076655049
CU-S0005,21-04-2018,58.12065972222222
CU-S0005,22-04-2018,70.58637152777777
CU-S0005,23-04-2018,80.21875000000003
CU-S0005,24-04-2018,89.05326576576573
CU-S0005,25-04-2018,52.08298969072164
CU-S0005,26-04-2018,33.75120481927711
CU-S0005,27-04-2018,25.443223443223445
CU-S0005,28-04-2018,21.76432291666667
CU-S0005,29-04-2018,12.051649305555566
CU-S0005,30-04-2018,15.470486111111112
CU-S0005,01-05-2018,15.438588850174222
CU-S0005,02-05-2018,4.425347222222222
CU-S0005,03-05-2018,7.592391304347825
CU-S0005,04-05-2018,9.857766990291257
CU-S0005,05-05-2018,12.225260416666664
CU-S0005,06-05-2018,23.006944444444446
CU-S0005,07-05-2018,32.15847902097902
CU-S0005,08-05-2018,37.160123966942145
CU-S0005,09-05-2018,47.93699748743718
CU-S0005,10-05-2018,36.178819444444436
CU-S0005,11-05-2018,21.37456597222223
CU-S0005,12-05-2018,16.202256944444436
CU-S0005,13-05-2018,18.60416666666667
CU-S0005,14-05-2018,20.329427083333325
CU-S0005,15-05-2018,25.3636658031088
CU-S0005,16-05-2018,22.42076502732241
CU-S0005,17-05-2018,7.54555749128919
CU-S0005,18-05-2018,14.955270034843204
CU-S0005,19-05-2018,3.30603448275862
CU-S0005,22-05-2018,15.182159624413153
CU-S0005,23-05-2018,14.712258454106282
CU-S0005,24-05-2018,14.448158914728678
CU-S0005,25-05-2018,16.5764423076923
CU-S0005,26-05-2018,9.383885017421605
CU-S0005,27-05-2018,8.730902777777777
CU-S0005,28-05-2018,6.689736842105264
CU-S0005,29-05-2018,5.65234375
CU-S0005,30-05-2018,9.051263066202093
CU-S0005,31-05-2018,9.024085365853662
CU-S0005,01-06-2018,9.560701754385965
CU-S0005,02-06-2018,14.496093749999998
CU-S0005,03-06-2018,11.646701388888891
CU-S0005,04-06-2018,10.526872822299662
CU-S0005,05-06-2018,10.385670731707316
CU-S0005,06-06-2018,9.517361111111109
CU-S0005,07-06-2018,11.23567708333333
CU-S0006,15-02-2018,77.83947368421053
CU-S0006,16-02-2018,36.27010489510491
CU-S0006,17-02-2018,36.32083333333333
CU-S0006,18-02-2018,62.01841085271315
CU-S0006,19-02-2018,62.984022887323974
CU-S0006,20-02-2018,66.59680944055945
CU-S0006,21-02-2018,64.09157986111114
CU-S0006,22-02-2018,45.249596774193535
CU-S0006,23-02-2018,23.936904761904767
CU-S0006,24-02-2018,26.00548941798941
CU-S0006,25-02-2018,35.722996515679455
CU-S0006,26-02-2018,40.41482889733841
CU-S0006,27-02-2018,39.79656374501994
CU-S0006,28-02-2018,52.14451219512193
CU-S0006,01-03-2018,62.05772569444445
CU-S0006,02-03-2018,57.55460069444439
CU-S0006,03-03-2018,49.83333333333331
CU-S0006,04-03-2018,61.50888501742161
CU-S0006,05-03-2018,75.0703397212543
CU-S0006,06-03-2018,72.30164930555557
CU-S0006,07-03-2018,102.57925347222229
CU-S0006,08-03-2018,84.28909266409275
CU-S0006,09-03-2018,23.01874999999999
CU-S0006,10-03-2018,24.450000000000006
CU-S0006,12-03-2018,65.62183823529409
CU-S0006,13-03-2018,61.29982578397215
CU-S0006,14-03-2018,72.55034722222226
CU-S0006,15-03-2018,90.82250874125877
CU-S0006,16-03-2018,94.92187499999996
CU-S0006,17-03-2018,81.24175347222227
CU-S0006,18-03-2018,64.67057291666659
CU-S0006,19-03-2018,73.57638888888887
CU-S0006,20-03-2018,97.75365853658543
CU-S0006,21-03-2018,91.24449300699301
CU-S0006,22-03-2018,95.09429824561398
CU-S0006,23-03-2018,87.51545138888883
CU-S0006,24-03-2018,90.93706597222219
CU-S0006,25-03-2018,104.48407118055567
CU-S0006,26-03-2018,97.65723684210528
CU-S0006,27-03-2018,72.37873263888893
CU-S0006,28-03-2018,70.42487684729063
CU-S0006,29-03-2018,91.4928240740741
CU-S0006,30-03-2018,91.21076388888888
CU-S0006,31-03-2018,68.16102430555557
CU-S0006,01-04-2018,62.529079861111164
CU-S0006,02-04-2018,52.29211672473863
CU-S0006,03-04-2018,37.5212673611111
CU-S0006,04-04-2018,53.05233644859813
