Series,Time,Value
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},23/2/2018,25.33550584
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},24/2/2018,27.8891129
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},25/2/2018,33.98154886
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},26/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},27/2/2018,43.05819892
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},28/2/2018,54.61545139
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},1/3/2018,55.5777972
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},2/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},3/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},4/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},5/3/2018,94.1948913
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},6/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},7/3/2018,124.2846711
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},8/3/2018,105.6080846
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},9/3/2018,25.13186813
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},10/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},11/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},12/3/2018,63.0334478
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},13/3/2018,62.30121528
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},14/3/2018,80.73388502
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},15/3/2018,102.8177083
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},16/3/2018,99
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},17/3/2018,72.55338542
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},18/3/2018,76.69184028
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},19/3/2018,79.30338542
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},20/3/2018,102.2850087
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},21/3/2018,92.71692708
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},22/3/2018,99.47439236
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},23/3/2018,103.5219184
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},24/3/2018,113.2000868
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},25/3/2018,131.1576923
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},26/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},27/3/2018,67.65251866
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},28/3/2018,71.54407666
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},29/3/2018,87.6266059
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},30/3/2018,89.65853659
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},31/3/2018,78.8125
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},1/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},2/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},3/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},4/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},5/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},6/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},7/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},8/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},9/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},10/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},11/4/2018,72.22925911
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},12/4/2018,106.2173345
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},13/4/2018,103.233941
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},14/4/2018,108.9487847
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},15/4/2018,108.0024351
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},16/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},17/4/2018,19.40569498
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},18/4/2018,12.8234375
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},19/4/2018,41.67266949
mqtt_consumer.mean {topic: chula/sensor/CU-S0085},20/4/2018,47.66915025
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},31/1/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},1/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},2/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},3/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},4/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},5/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},6/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},7/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},8/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},9/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},10/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},11/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},12/2/2018,49.32290724
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},13/2/2018,53.6102193
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},14/2/2018,64.60662281
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},15/2/2018,62.63983135
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},16/2/2018,46.27740214
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},17/2/2018,49.1
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},18/2/2018,67.34667969
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},19/2/2018,72.12838078
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},20/2/2018,75.2304078
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},21/2/2018,69.34991103
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},22/2/2018,65.28636364
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},23/2/2018,27.4857906
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},24/2/2018,31.522
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},25/2/2018,42.86254355
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},26/2/2018,42.26382874
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},27/2/2018,40.78134398
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},28/2/2018,55.62274904
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},1/3/2018,59.54445423
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},2/3/2018,62.09908854
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},3/3/2018,50.0059669
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},4/3/2018,69.86460526
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},5/3/2018,89.60805458
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},6/3/2018,84.9304878
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},7/3/2018,115.4111462
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},8/3/2018,92.78891602
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},9/3/2018,25.88832988
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},10/3/2018,42.14973868
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},11/3/2018,58.91594077
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},12/3/2018,79.86435547
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},13/3/2018,63.24989083
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},14/3/2018,79.04220951
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},15/3/2018,104.1617133
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},16/3/2018,101.1842314
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},17/3/2018,81.01413428
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},18/3/2018,71.05080935
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},19/3/2018,78.96057692
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},20/3/2018,99.58586364
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},21/3/2018,96.42155018
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},22/3/2018,97.49766725
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},23/3/2018,96.76792705
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},24/3/2018,101.5439895
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},25/3/2018,104.7451413
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},26/3/2018,103.1290505
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},27/3/2018,76.03741197
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},28/3/2018,70.44022843
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},29/3/2018,94.82633197
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},30/3/2018,94.10292832
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},31/3/2018,63.88512324
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},1/4/2018,58.89543011
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},2/4/2018,56.53398723
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},3/4/2018,41.77339858
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},4/4/2018,60.13235981
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},5/4/2018,40.07533144
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},6/4/2018,40.70367965
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},7/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},8/4/2018,15.43641529
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},9/4/2018,24.86338235
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},10/4/2018,52.12336142
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},11/4/2018,80.18353873
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},12/4/2018,94.18956866
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},13/4/2018,100.2929443
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},14/4/2018,114.9435764
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},15/4/2018,93.4903169
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},16/4/2018,51.68083333
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},17/4/2018,30.9485
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},18/4/2018,22.38914729
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},19/4/2018,43.22625
mqtt_consumer.mean {topic: chula/sensor/CU-S0086},20/4/2018,49.23496193
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},31/1/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},1/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},2/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},3/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},4/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},5/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},6/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},7/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},8/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},9/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},10/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},11/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},12/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},13/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},14/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},15/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},16/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},17/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},18/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},19/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},20/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},21/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},22/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},23/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},24/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},25/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},26/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},27/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},28/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},1/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},2/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},3/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},4/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},5/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},6/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},7/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},8/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},9/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},10/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},11/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},12/3/2018,15.61578947
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},13/3/2018,40.28914591
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},14/3/2018,61.24826389
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},15/3/2018,68.79544534
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},16/3/2018,65.40581597
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},17/3/2018,58.19487847
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},18/3/2018,61.10894097
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},19/3/2018,58.68489583
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},20/3/2018,87.55273437
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},21/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},22/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},23/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},24/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},25/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},26/3/2018,72.27551887
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},27/3/2018,52.86284722
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},28/3/2018,57.61904762
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},29/3/2018,60.35296167
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},30/3/2018,66.91778017
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},31/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},1/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},2/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},3/4/2018,34.65245665
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},4/4/2018,41.91782407
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},5/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},6/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},7/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},8/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},9/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},10/4/2018,40.38987069
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},11/4/2018,56.77951389
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},12/4/2018,71.58203125
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},13/4/2018,68.78298611
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},14/4/2018,75.26605903
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},15/4/2018,69.62065972
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},16/4/2018,31.85739437
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},17/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},18/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},19/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0087},20/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},31/1/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},1/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},2/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},3/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},4/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},5/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},6/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},7/2/2018,51.500008
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},8/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},9/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},10/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},11/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},12/2/2018,41.77718447
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},13/2/2018,38.90364964
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},14/2/2018,59.01424087
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},15/2/2018,60.81744604
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},16/2/2018,58.91304348
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},17/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},18/2/2018,68.6375969
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},19/2/2018,67.30496324
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},20/2/2018,73.52626953
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},21/2/2018,70.56560345
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},22/2/2018,38.88873418
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},23/2/2018,27.6212406
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},24/2/2018,24.2992278
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},25/2/2018,37.28423077
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},26/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},27/2/2018,39.35338542
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},28/2/2018,48.09557196
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},1/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},2/3/2018,65.249375
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},3/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},4/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},5/3/2018,110.6722046
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},6/3/2018,135.1515152
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},7/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},8/3/2018,68.79639175
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},9/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},10/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},11/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},12/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},13/3/2018,55.62754237
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},14/3/2018,64.67517606
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},15/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},16/3/2018,68.849
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},17/3/2018,69.30901487
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},18/3/2018,78.48557692
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},19/3/2018,90.94777961
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},20/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},21/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},22/3/2018,76.62861842
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},23/3/2018,82.50171625
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},24/3/2018,97.50284091
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},25/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},26/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},27/3/2018,64.4176986
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},28/3/2018,67.25833333
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},29/3/2018,84.64058957
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},30/3/2018,85.5019084
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},31/3/2018,62.55329949
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},1/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},2/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},3/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},4/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},5/4/2018,44.47911765
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},6/4/2018,42.97883721
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},7/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},8/4/2018,14.4525
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},9/4/2018,20.34
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},10/4/2018,44.66104881
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},11/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},12/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},13/4/2018,83.07880435
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},14/4/2018,97.91712754
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},15/4/2018,78.36157244
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},16/4/2018,37.71
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},17/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},18/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},19/4/2018,37.70482283
mqtt_consumer.mean {topic: chula/sensor/CU-S0088},20/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0090},31/1/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0090},1/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0090},2/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0090},3/2/2018,null
